Source,Target,Type,Id,Label,timeset,Weight
1587,1676,Directed,107614,,,1
1587,1684,Directed,107615,,,1
1587,1687,Directed,107616,,,1
1587,1690,Directed,107617,,,1
1587,1692,Directed,107618,,,1
1587,1699,Directed,107619,,,1
1587,1700,Directed,107620,,,1
1587,1702,Directed,107621,,,1
1587,1705,Directed,107622,,,1
1587,1706,Directed,107623,,,1
1587,1707,Directed,107624,,,1
1587,1708,Directed,107625,,,1
1587,1710,Directed,107626,,,1
1587,1711,Directed,107627,,,1
1587,1712,Directed,107628,,,1
1587,1724,Directed,107629,,,1
1587,1726,Directed,107630,,,1
1587,1730,Directed,107631,,,1
1587,1739,Directed,107632,,,1
1587,1741,Directed,107633,,,1
1587,1742,Directed,107634,,,1
1587,1750,Directed,107635,,,1
1587,1755,Directed,107636,,,1
1587,1756,Directed,107637,,,1
1587,1758,Directed,107638,,,1
1587,1762,Directed,107639,,,1
1587,1767,Directed,107640,,,1
1587,1777,Directed,107641,,,1
1587,1779,Directed,107642,,,1
1587,1785,Directed,107643,,,1
1587,1793,Directed,107644,,,1
1587,1795,Directed,107645,,,1
1587,1796,Directed,107646,,,1
1587,1798,Directed,107647,,,1
1587,1805,Directed,107648,,,1
1587,1816,Directed,107649,,,1
1587,1817,Directed,107650,,,1
1587,1827,Directed,107651,,,1
1587,1830,Directed,107652,,,1
1587,1831,Directed,107653,,,1
1587,1842,Directed,107654,,,1
1587,1846,Directed,107655,,,1
1587,1855,Directed,107656,,,1
1587,1860,Directed,107657,,,1
1587,1861,Directed,107658,,,1
1587,1866,Directed,107659,,,1
1587,1868,Directed,107660,,,1
1587,1875,Directed,107661,,,1
1587,1879,Directed,107662,,,1
1587,1885,Directed,107663,,,1
1587,1888,Directed,107664,,,1
1587,1889,Directed,107665,,,1
1587,1890,Directed,107666,,,1
1587,1895,Directed,107667,,,1
1587,1901,Directed,107668,,,1
1587,1904,Directed,107669,,,1
1587,1912,Directed,107670,,,1
1587,1913,Directed,107671,,,1
1587,1917,Directed,107672,,,1
1587,1920,Directed,107673,,,1
1587,1935,Directed,107674,,,1
1587,1937,Directed,107675,,,1
1587,1938,Directed,107676,,,1
1587,1939,Directed,107677,,,1
1587,1941,Directed,107678,,,1
1587,1943,Directed,107679,,,1
1588,1590,Directed,107680,,,1
1588,1591,Directed,107681,,,1
1588,1592,Directed,107682,,,1
1588,1593,Directed,107683,,,1
1588,1594,Directed,107684,,,1
1588,1596,Directed,107685,,,1
1588,1604,Directed,107686,,,1
1588,1613,Directed,107687,,,1
1588,1614,Directed,107688,,,1
1588,1616,Directed,107689,,,1
1588,1636,Directed,107690,,,1
1588,1638,Directed,107691,,,1
1588,1641,Directed,107692,,,1
1588,1651,Directed,107693,,,1
1588,1654,Directed,107694,,,1
1588,1657,Directed,107695,,,1
1588,1668,Directed,107696,,,1
1588,1671,Directed,107697,,,1
1588,1672,Directed,107698,,,1
1588,1680,Directed,107699,,,1
1588,1681,Directed,107700,,,1
1588,1682,Directed,107701,,,1
1588,1689,Directed,107702,,,1
1588,1695,Directed,107703,,,1
1588,1699,Directed,107704,,,1
1588,1712,Directed,107705,,,1
1588,1718,Directed,107706,,,1
1588,1729,Directed,107707,,,1
1588,1731,Directed,107708,,,1
1588,1732,Directed,107709,,,1
1588,1733,Directed,107710,,,1
1588,1741,Directed,107711,,,1
1588,1744,Directed,107712,,,1
1588,1749,Directed,107713,,,1
1588,1751,Directed,107714,,,1
1588,1758,Directed,107715,,,1
1588,1760,Directed,107716,,,1
1588,1765,Directed,107717,,,1
1588,1768,Directed,107718,,,1
1588,1772,Directed,107719,,,1
1588,1775,Directed,107720,,,1
1588,1778,Directed,107721,,,1
1588,1779,Directed,107722,,,1
1588,1783,Directed,107723,,,1
1588,1785,Directed,107724,,,1
1588,1793,Directed,107725,,,1
1588,1795,Directed,107726,,,1
1588,1805,Directed,107727,,,1
1588,1808,Directed,107728,,,1
1588,1813,Directed,107729,,,1
1588,1815,Directed,107730,,,1
1588,1816,Directed,107731,,,1
1588,1822,Directed,107732,,,1
1588,1829,Directed,107733,,,1
1588,1831,Directed,107734,,,1
1588,1836,Directed,107735,,,1
1588,1844,Directed,107736,,,1
1588,1849,Directed,107737,,,1
1588,1850,Directed,107738,,,1
1588,1854,Directed,107739,,,1
1588,1856,Directed,107740,,,1
1588,1858,Directed,107741,,,1
1588,1872,Directed,107742,,,1
1588,1875,Directed,107743,,,1
1588,1876,Directed,107744,,,1
1588,1882,Directed,107745,,,1
1588,1892,Directed,107746,,,1
1588,1897,Directed,107747,,,1
1588,1898,Directed,107748,,,1
1588,1902,Directed,107749,,,1
1588,1905,Directed,107750,,,1
1588,1906,Directed,107751,,,1
1588,1911,Directed,107752,,,1
1588,1916,Directed,107753,,,1
1588,1921,Directed,107754,,,1
1588,1923,Directed,107755,,,1
1588,1925,Directed,107756,,,1
1588,1932,Directed,107757,,,1
1588,1933,Directed,107758,,,1
1588,1934,Directed,107759,,,1
1588,1940,Directed,107760,,,1
1588,1943,Directed,107761,,,1
1589,1591,Directed,107762,,,1
1589,1592,Directed,107763,,,1
1589,1598,Directed,107764,,,1
1589,1609,Directed,107765,,,1
1589,1611,Directed,107766,,,1
1589,1613,Directed,107767,,,1
1589,1619,Directed,107768,,,1
1589,1620,Directed,107769,,,1
1589,1628,Directed,107770,,,1
1589,1634,Directed,107771,,,1
1589,1635,Directed,107772,,,1
1589,1640,Directed,107773,,,1
1589,1642,Directed,107774,,,1
1589,1644,Directed,107775,,,1
1589,1651,Directed,107776,,,1
1589,1653,Directed,107777,,,1
1589,1656,Directed,107778,,,1
1589,1657,Directed,107779,,,1
1589,1663,Directed,107780,,,1
1589,1664,Directed,107781,,,1
1589,1668,Directed,107782,,,1
1589,1669,Directed,107783,,,1
1589,1670,Directed,107784,,,1
1589,1679,Directed,107785,,,1
1589,1685,Directed,107786,,,1
1589,1697,Directed,107787,,,1
1589,1701,Directed,107788,,,1
1589,1702,Directed,107789,,,1
1589,1703,Directed,107790,,,1
1589,1704,Directed,107791,,,1
1589,1705,Directed,107792,,,1
1589,1709,Directed,107793,,,1
1589,1713,Directed,107794,,,1
1589,1717,Directed,107795,,,1
1589,1728,Directed,107796,,,1
1589,1729,Directed,107797,,,1
1589,1730,Directed,107798,,,1
1589,1737,Directed,107799,,,1
1589,1741,Directed,107800,,,1
1589,1749,Directed,107801,,,1
1589,1751,Directed,107802,,,1
1589,1756,Directed,107803,,,1
1589,1759,Directed,107804,,,1
1589,1770,Directed,107805,,,1
1589,1773,Directed,107806,,,1
1589,1776,Directed,107807,,,1
1589,1779,Directed,107808,,,1
1589,1781,Directed,107809,,,1
1589,1786,Directed,107810,,,1
1589,1787,Directed,107811,,,1
1589,1790,Directed,107812,,,1
1589,1794,Directed,107813,,,1
1589,1797,Directed,107814,,,1
1589,1801,Directed,107815,,,1
1589,1807,Directed,107816,,,1
1589,1813,Directed,107817,,,1
1589,1818,Directed,107818,,,1
1589,1819,Directed,107819,,,1
1589,1821,Directed,107820,,,1
1589,1825,Directed,107821,,,1
1589,1830,Directed,107822,,,1
1589,1832,Directed,107823,,,1
1589,1839,Directed,107824,,,1
1589,1842,Directed,107825,,,1
1589,1844,Directed,107826,,,1
1589,1846,Directed,107827,,,1
1589,1850,Directed,107828,,,1
1589,1851,Directed,107829,,,1
1589,1857,Directed,107830,,,1
1589,1868,Directed,107831,,,1
1589,1869,Directed,107832,,,1
1589,1870,Directed,107833,,,1
1589,1882,Directed,107834,,,1
1589,1883,Directed,107835,,,1
1589,1885,Directed,107836,,,1
1589,1891,Directed,107837,,,1
1589,1898,Directed,107838,,,1
1589,1901,Directed,107839,,,1
1589,1904,Directed,107840,,,1
1589,1912,Directed,107841,,,1
1589,1915,Directed,107842,,,1
1589,1917,Directed,107843,,,1
1589,1938,Directed,107844,,,1
1590,1591,Directed,107845,,,1
1590,1592,Directed,107846,,,1
1590,1593,Directed,107847,,,1
1590,1601,Directed,107848,,,1
1590,1603,Directed,107849,,,1
1590,1611,Directed,107850,,,1
1590,1613,Directed,107851,,,1
1590,1622,Directed,107852,,,1
1590,1623,Directed,107853,,,1
1590,1627,Directed,107854,,,1
1590,1632,Directed,107855,,,1
1590,1636,Directed,107856,,,1
1590,1641,Directed,107857,,,1
1590,1645,Directed,107858,,,1
1590,1647,Directed,107859,,,1
1590,1648,Directed,107860,,,1
1590,1650,Directed,107861,,,1
1590,1667,Directed,107862,,,1
1590,1670,Directed,107863,,,1
1590,1672,Directed,107864,,,1
1590,1676,Directed,107865,,,1
1590,1681,Directed,107866,,,1
1590,1688,Directed,107867,,,1
1590,1690,Directed,107868,,,1
1590,1691,Directed,107869,,,1
1590,1695,Directed,107870,,,1
1590,1697,Directed,107871,,,1
1590,1700,Directed,107872,,,1
1590,1706,Directed,107873,,,1
1590,1716,Directed,107874,,,1
1590,1717,Directed,107875,,,1
1590,1719,Directed,107876,,,1
1590,1722,Directed,107877,,,1
1590,1731,Directed,107878,,,1
1590,1735,Directed,107879,,,1
1590,1736,Directed,107880,,,1
1590,1748,Directed,107881,,,1
1590,1757,Directed,107882,,,1
1590,1773,Directed,107883,,,1
1590,1774,Directed,107884,,,1
1590,1780,Directed,107885,,,1
1590,1781,Directed,107886,,,1
1590,1783,Directed,107887,,,1
1590,1784,Directed,107888,,,1
1590,1785,Directed,107889,,,1
1590,1792,Directed,107890,,,1
1590,1793,Directed,107891,,,1
1590,1794,Directed,107892,,,1
1590,1795,Directed,107893,,,1
1590,1796,Directed,107894,,,1
1590,1801,Directed,107895,,,1
1590,1806,Directed,107896,,,1
1590,1807,Directed,107897,,,1
1590,1810,Directed,107898,,,1
1590,1817,Directed,107899,,,1
1590,1818,Directed,107900,,,1
1590,1819,Directed,107901,,,1
1590,1820,Directed,107902,,,1
1590,1826,Directed,107903,,,1
1590,1827,Directed,107904,,,1
1590,1828,Directed,107905,,,1
1590,1832,Directed,107906,,,1
1590,1837,Directed,107907,,,1
1590,1842,Directed,107908,,,1
1590,1843,Directed,107909,,,1
1590,1848,Directed,107910,,,1
1590,1850,Directed,107911,,,1
1590,1856,Directed,107912,,,1
1590,1860,Directed,107913,,,1
1590,1864,Directed,107914,,,1
1590,1866,Directed,107915,,,1
1590,1873,Directed,107916,,,1
1590,1875,Directed,107917,,,1
1590,1879,Directed,107918,,,1
1590,1885,Directed,107919,,,1
1590,1888,Directed,107920,,,1
1590,1892,Directed,107921,,,1
1590,1895,Directed,107922,,,1
1590,1896,Directed,107923,,,1
1590,1904,Directed,107924,,,1
1590,1908,Directed,107925,,,1
1590,1921,Directed,107926,,,1
1590,1937,Directed,107927,,,1
1590,1938,Directed,107928,,,1
1590,1939,Directed,107929,,,1
1590,1944,Directed,107930,,,1
1591,1593,Directed,107931,,,1
1591,1598,Directed,107932,,,1
1591,1600,Directed,107933,,,1
1591,1603,Directed,107934,,,1
1591,1608,Directed,107935,,,1
1591,1613,Directed,107936,,,1
1591,1623,Directed,107937,,,1
1591,1624,Directed,107938,,,1
1591,1628,Directed,107939,,,1
1591,1630,Directed,107940,,,1
1591,1633,Directed,107941,,,1
1591,1634,Directed,107942,,,1
1591,1637,Directed,107943,,,1
1591,1643,Directed,107944,,,1
1591,1644,Directed,107945,,,1
1591,1650,Directed,107946,,,1
1591,1652,Directed,107947,,,1
1591,1656,Directed,107948,,,1
1591,1657,Directed,107949,,,1
1591,1663,Directed,107950,,,1
1591,1667,Directed,107951,,,1
1591,1673,Directed,107952,,,1
1591,1677,Directed,107953,,,1
1591,1684,Directed,107954,,,1
1591,1691,Directed,107955,,,1
1591,1698,Directed,107956,,,1
1591,1704,Directed,107957,,,1
1591,1707,Directed,107958,,,1
1591,1713,Directed,107959,,,1
1591,1718,Directed,107960,,,1
1591,1721,Directed,107961,,,1
1591,1725,Directed,107962,,,1
1591,1736,Directed,107963,,,1
1591,1739,Directed,107964,,,1
1591,1740,Directed,107965,,,1
1591,1742,Directed,107966,,,1
1591,1744,Directed,107967,,,1
1591,1753,Directed,107968,,,1
1591,1754,Directed,107969,,,1
1591,1766,Directed,107970,,,1
1591,1768,Directed,107971,,,1
1591,1776,Directed,107972,,,1
1591,1781,Directed,107973,,,1
1591,1784,Directed,107974,,,1
1591,1787,Directed,107975,,,1
1591,1789,Directed,107976,,,1
1591,1793,Directed,107977,,,1
1591,1807,Directed,107978,,,1
1591,1818,Directed,107979,,,1
1591,1821,Directed,107980,,,1
1591,1827,Directed,107981,,,1
1591,1832,Directed,107982,,,1
1591,1835,Directed,107983,,,1
1591,1847,Directed,107984,,,1
1591,1851,Directed,107985,,,1
1591,1861,Directed,107986,,,1
1591,1866,Directed,107987,,,1
1591,1871,Directed,107988,,,1
1591,1877,Directed,107989,,,1
1591,1883,Directed,107990,,,1
1591,1886,Directed,107991,,,1
1591,1889,Directed,107992,,,1
1591,1894,Directed,107993,,,1
1591,1895,Directed,107994,,,1
1591,1899,Directed,107995,,,1
1591,1906,Directed,107996,,,1
1591,1907,Directed,107997,,,1
1591,1909,Directed,107998,,,1
1591,1913,Directed,107999,,,1
1591,1914,Directed,108000,,,1
1591,1916,Directed,108001,,,1
1591,1926,Directed,108002,,,1
1591,1928,Directed,108003,,,1
1591,1933,Directed,108004,,,1
1591,1934,Directed,108005,,,1
1591,1939,Directed,108006,,,1
1592,1594,Directed,108007,,,1
1592,1595,Directed,108008,,,1
1592,1596,Directed,108009,,,1
1592,1598,Directed,108010,,,1
1592,1603,Directed,108011,,,1
1592,1613,Directed,108012,,,1
1592,1617,Directed,108013,,,1
1592,1624,Directed,108014,,,1
1592,1625,Directed,108015,,,1
1592,1629,Directed,108016,,,1
1592,1633,Directed,108017,,,1
1592,1634,Directed,108018,,,1
1592,1646,Directed,108019,,,1
1592,1654,Directed,108020,,,1
1592,1657,Directed,108021,,,1
1592,1659,Directed,108022,,,1
1592,1660,Directed,108023,,,1
1592,1667,Directed,108024,,,1
1592,1680,Directed,108025,,,1
1592,1703,Directed,108026,,,1
1592,1704,Directed,108027,,,1
1592,1708,Directed,108028,,,1
1592,1713,Directed,108029,,,1
1592,1729,Directed,108030,,,1
1592,1747,Directed,108031,,,1
1592,1749,Directed,108032,,,1
1592,1754,Directed,108033,,,1
1592,1763,Directed,108034,,,1
1592,1769,Directed,108035,,,1
1592,1771,Directed,108036,,,1
1592,1775,Directed,108037,,,1
1592,1780,Directed,108038,,,1
1592,1790,Directed,108039,,,1
1592,1792,Directed,108040,,,1
1592,1796,Directed,108041,,,1
1592,1797,Directed,108042,,,1
1592,1800,Directed,108043,,,1
1592,1803,Directed,108044,,,1
1592,1808,Directed,108045,,,1
1592,1813,Directed,108046,,,1
1592,1816,Directed,108047,,,1
1592,1823,Directed,108048,,,1
1592,1825,Directed,108049,,,1
1592,1826,Directed,108050,,,1
1592,1832,Directed,108051,,,1
1592,1851,Directed,108052,,,1
1592,1853,Directed,108053,,,1
1592,1857,Directed,108054,,,1
1592,1861,Directed,108055,,,1
1592,1862,Directed,108056,,,1
1592,1866,Directed,108057,,,1
1592,1877,Directed,108058,,,1
1592,1879,Directed,108059,,,1
1592,1888,Directed,108060,,,1
1592,1889,Directed,108061,,,1
1592,1907,Directed,108062,,,1
1592,1909,Directed,108063,,,1
1592,1910,Directed,108064,,,1
1592,1912,Directed,108065,,,1
1592,1915,Directed,108066,,,1
1592,1920,Directed,108067,,,1
1592,1923,Directed,108068,,,1
1592,1924,Directed,108069,,,1
1592,1926,Directed,108070,,,1
1592,1927,Directed,108071,,,1
1592,1934,Directed,108072,,,1
1592,1936,Directed,108073,,,1
1592,1937,Directed,108074,,,1
1592,1944,Directed,108075,,,1
1593,1599,Directed,108076,,,1
1593,1601,Directed,108077,,,1
1593,1602,Directed,108078,,,1
1593,1603,Directed,108079,,,1
1593,1607,Directed,108080,,,1
1593,1620,Directed,108081,,,1
1593,1622,Directed,108082,,,1
1593,1623,Directed,108083,,,1
1593,1633,Directed,108084,,,1
1593,1642,Directed,108085,,,1
1593,1647,Directed,108086,,,1
1593,1649,Directed,108087,,,1
1593,1652,Directed,108088,,,1
1593,1656,Directed,108089,,,1
1593,1665,Directed,108090,,,1
1593,1667,Directed,108091,,,1
1593,1674,Directed,108092,,,1
1593,1677,Directed,108093,,,1
1593,1679,Directed,108094,,,1
1593,1685,Directed,108095,,,1
1593,1686,Directed,108096,,,1
1593,1699,Directed,108097,,,1
1593,1700,Directed,108098,,,1
1593,1707,Directed,108099,,,1
1593,1709,Directed,108100,,,1
1593,1710,Directed,108101,,,1
1593,1720,Directed,108102,,,1
1593,1740,Directed,108103,,,1
1593,1741,Directed,108104,,,1
1593,1744,Directed,108105,,,1
1593,1746,Directed,108106,,,1
1593,1749,Directed,108107,,,1
1593,1750,Directed,108108,,,1
1593,1752,Directed,108109,,,1
1593,1755,Directed,108110,,,1
1593,1757,Directed,108111,,,1
1593,1767,Directed,108112,,,1
1593,1770,Directed,108113,,,1
1593,1779,Directed,108114,,,1
1593,1787,Directed,108115,,,1
1593,1788,Directed,108116,,,1
1593,1791,Directed,108117,,,1
1593,1797,Directed,108118,,,1
1593,1802,Directed,108119,,,1
1593,1808,Directed,108120,,,1
1593,1813,Directed,108121,,,1
1593,1819,Directed,108122,,,1
1593,1830,Directed,108123,,,1
1593,1831,Directed,108124,,,1
1593,1834,Directed,108125,,,1
1593,1835,Directed,108126,,,1
1593,1837,Directed,108127,,,1
1593,1839,Directed,108128,,,1
1593,1841,Directed,108129,,,1
1593,1855,Directed,108130,,,1
1593,1858,Directed,108131,,,1
1593,1862,Directed,108132,,,1
1593,1863,Directed,108133,,,1
1593,1864,Directed,108134,,,1
1593,1873,Directed,108135,,,1
1593,1874,Directed,108136,,,1
1593,1876,Directed,108137,,,1
1593,1881,Directed,108138,,,1
1593,1884,Directed,108139,,,1
1593,1886,Directed,108140,,,1
1593,1887,Directed,108141,,,1
1593,1889,Directed,108142,,,1
1593,1893,Directed,108143,,,1
1593,1898,Directed,108144,,,1
1593,1900,Directed,108145,,,1
1593,1901,Directed,108146,,,1
1593,1903,Directed,108147,,,1
1593,1904,Directed,108148,,,1
1593,1907,Directed,108149,,,1
1593,1908,Directed,108150,,,1
1593,1911,Directed,108151,,,1
1593,1912,Directed,108152,,,1
1593,1913,Directed,108153,,,1
1593,1915,Directed,108154,,,1
1593,1917,Directed,108155,,,1
1593,1919,Directed,108156,,,1
1593,1925,Directed,108157,,,1
1593,1926,Directed,108158,,,1
1593,1930,Directed,108159,,,1
1593,1944,Directed,108160,,,1
1594,1598,Directed,108161,,,1
1594,1602,Directed,108162,,,1
1594,1605,Directed,108163,,,1
1594,1608,Directed,108164,,,1
1594,1612,Directed,108165,,,1
1594,1617,Directed,108166,,,1
1594,1625,Directed,108167,,,1
1594,1628,Directed,108168,,,1
1594,1632,Directed,108169,,,1
1594,1649,Directed,108170,,,1
1594,1656,Directed,108171,,,1
1594,1663,Directed,108172,,,1
1594,1672,Directed,108173,,,1
1594,1673,Directed,108174,,,1
1594,1674,Directed,108175,,,1
1594,1682,Directed,108176,,,1
1594,1684,Directed,108177,,,1
1594,1685,Directed,108178,,,1
1594,1686,Directed,108179,,,1
1594,1691,Directed,108180,,,1
1594,1695,Directed,108181,,,1
1594,1700,Directed,108182,,,1
1594,1704,Directed,108183,,,1
1594,1708,Directed,108184,,,1
1594,1713,Directed,108185,,,1
1594,1715,Directed,108186,,,1
1594,1717,Directed,108187,,,1
1594,1719,Directed,108188,,,1
1594,1723,Directed,108189,,,1
1594,1724,Directed,108190,,,1
1594,1725,Directed,108191,,,1
1594,1726,Directed,108192,,,1
1594,1732,Directed,108193,,,1
1594,1735,Directed,108194,,,1
1594,1737,Directed,108195,,,1
1594,1742,Directed,108196,,,1
1594,1744,Directed,108197,,,1
1594,1750,Directed,108198,,,1
1594,1753,Directed,108199,,,1
1594,1754,Directed,108200,,,1
1594,1758,Directed,108201,,,1
1594,1761,Directed,108202,,,1
1594,1763,Directed,108203,,,1
1594,1764,Directed,108204,,,1
1594,1770,Directed,108205,,,1
1594,1774,Directed,108206,,,1
1594,1778,Directed,108207,,,1
1594,1780,Directed,108208,,,1
1594,1781,Directed,108209,,,1
1594,1787,Directed,108210,,,1
1594,1796,Directed,108211,,,1
1594,1798,Directed,108212,,,1
1594,1806,Directed,108213,,,1
1594,1811,Directed,108214,,,1
1594,1818,Directed,108215,,,1
1594,1820,Directed,108216,,,1
1594,1833,Directed,108217,,,1
1594,1835,Directed,108218,,,1
1594,1838,Directed,108219,,,1
1594,1840,Directed,108220,,,1
1594,1841,Directed,108221,,,1
1594,1847,Directed,108222,,,1
1594,1850,Directed,108223,,,1
1594,1852,Directed,108224,,,1
1594,1854,Directed,108225,,,1
1594,1857,Directed,108226,,,1
1594,1858,Directed,108227,,,1
1594,1862,Directed,108228,,,1
1594,1868,Directed,108229,,,1
1594,1870,Directed,108230,,,1
1594,1873,Directed,108231,,,1
1594,1874,Directed,108232,,,1
1594,1879,Directed,108233,,,1
1594,1886,Directed,108234,,,1
1594,1893,Directed,108235,,,1
1594,1901,Directed,108236,,,1
1594,1911,Directed,108237,,,1
1594,1921,Directed,108238,,,1
1594,1931,Directed,108239,,,1
1594,1940,Directed,108240,,,1
1594,1944,Directed,108241,,,1
1595,1597,Directed,108242,,,1
1595,1600,Directed,108243,,,1
1595,1601,Directed,108244,,,1
1595,1608,Directed,108245,,,1
1595,1609,Directed,108246,,,1
1595,1612,Directed,108247,,,1
1595,1617,Directed,108248,,,1
1595,1618,Directed,108249,,,1
1595,1622,Directed,108250,,,1
1595,1625,Directed,108251,,,1
1595,1628,Directed,108252,,,1
1595,1632,Directed,108253,,,1
1595,1635,Directed,108254,,,1
1595,1646,Directed,108255,,,1
1595,1653,Directed,108256,,,1
1595,1654,Directed,108257,,,1
1595,1659,Directed,108258,,,1
1595,1660,Directed,108259,,,1
1595,1661,Directed,108260,,,1
1595,1667,Directed,108261,,,1
1595,1670,Directed,108262,,,1
1595,1671,Directed,108263,,,1
1595,1690,Directed,108264,,,1
1595,1701,Directed,108265,,,1
1595,1703,Directed,108266,,,1
1595,1706,Directed,108267,,,1
1595,1710,Directed,108268,,,1
1595,1715,Directed,108269,,,1
1595,1723,Directed,108270,,,1
1595,1731,Directed,108271,,,1
1595,1737,Directed,108272,,,1
1595,1742,Directed,108273,,,1
1595,1743,Directed,108274,,,1
1595,1744,Directed,108275,,,1
1595,1766,Directed,108276,,,1
1595,1770,Directed,108277,,,1
1595,1772,Directed,108278,,,1
1595,1778,Directed,108279,,,1
1595,1784,Directed,108280,,,1
1595,1787,Directed,108281,,,1
1595,1789,Directed,108282,,,1
1595,1791,Directed,108283,,,1
1595,1794,Directed,108284,,,1
1595,1796,Directed,108285,,,1
1595,1797,Directed,108286,,,1
1595,1802,Directed,108287,,,1
1595,1816,Directed,108288,,,1
1595,1817,Directed,108289,,,1
1595,1823,Directed,108290,,,1
1595,1828,Directed,108291,,,1
1595,1836,Directed,108292,,,1
1595,1849,Directed,108293,,,1
1595,1850,Directed,108294,,,1
1595,1856,Directed,108295,,,1
1595,1858,Directed,108296,,,1
1595,1862,Directed,108297,,,1
1595,1863,Directed,108298,,,1
1595,1866,Directed,108299,,,1
1595,1870,Directed,108300,,,1
1595,1873,Directed,108301,,,1
1595,1874,Directed,108302,,,1
1595,1875,Directed,108303,,,1
1595,1878,Directed,108304,,,1
1595,1880,Directed,108305,,,1
1595,1881,Directed,108306,,,1
1595,1882,Directed,108307,,,1
1595,1886,Directed,108308,,,1
1595,1892,Directed,108309,,,1
1595,1895,Directed,108310,,,1
1595,1902,Directed,108311,,,1
1595,1910,Directed,108312,,,1
1595,1912,Directed,108313,,,1
1595,1913,Directed,108314,,,1
1595,1917,Directed,108315,,,1
1595,1926,Directed,108316,,,1
1595,1935,Directed,108317,,,1
1596,1600,Directed,108318,,,1
1596,1607,Directed,108319,,,1
1596,1608,Directed,108320,,,1
1596,1618,Directed,108321,,,1
1596,1624,Directed,108322,,,1
1596,1629,Directed,108323,,,1
1596,1630,Directed,108324,,,1
1596,1633,Directed,108325,,,1
1596,1637,Directed,108326,,,1
1596,1638,Directed,108327,,,1
1596,1648,Directed,108328,,,1
1596,1651,Directed,108329,,,1
1596,1653,Directed,108330,,,1
1596,1657,Directed,108331,,,1
1596,1658,Directed,108332,,,1
1596,1659,Directed,108333,,,1
1596,1665,Directed,108334,,,1
1596,1672,Directed,108335,,,1
1596,1678,Directed,108336,,,1
1596,1679,Directed,108337,,,1
1596,1683,Directed,108338,,,1
1596,1688,Directed,108339,,,1
1596,1693,Directed,108340,,,1
1596,1695,Directed,108341,,,1
1596,1702,Directed,108342,,,1
1596,1704,Directed,108343,,,1
1596,1707,Directed,108344,,,1
1596,1709,Directed,108345,,,1
1596,1710,Directed,108346,,,1
1596,1717,Directed,108347,,,1
1596,1719,Directed,108348,,,1
1596,1729,Directed,108349,,,1
1596,1735,Directed,108350,,,1
1596,1736,Directed,108351,,,1
1596,1738,Directed,108352,,,1
1596,1740,Directed,108353,,,1
1596,1741,Directed,108354,,,1
1596,1745,Directed,108355,,,1
1596,1748,Directed,108356,,,1
1596,1753,Directed,108357,,,1
1596,1754,Directed,108358,,,1
1596,1755,Directed,108359,,,1
1596,1763,Directed,108360,,,1
1596,1765,Directed,108361,,,1
1596,1767,Directed,108362,,,1
1596,1768,Directed,108363,,,1
1596,1776,Directed,108364,,,1
1596,1777,Directed,108365,,,1
1596,1779,Directed,108366,,,1
1596,1785,Directed,108367,,,1
1596,1797,Directed,108368,,,1
1596,1802,Directed,108369,,,1
1596,1804,Directed,108370,,,1
1596,1807,Directed,108371,,,1
1596,1816,Directed,108372,,,1
1596,1819,Directed,108373,,,1
1596,1821,Directed,108374,,,1
1596,1836,Directed,108375,,,1
1596,1842,Directed,108376,,,1
1596,1843,Directed,108377,,,1
1596,1844,Directed,108378,,,1
1596,1847,Directed,108379,,,1
1596,1849,Directed,108380,,,1
1596,1856,Directed,108381,,,1
1596,1857,Directed,108382,,,1
1596,1863,Directed,108383,,,1
1596,1873,Directed,108384,,,1
1596,1886,Directed,108385,,,1
1596,1887,Directed,108386,,,1
1596,1892,Directed,108387,,,1
1596,1893,Directed,108388,,,1
1596,1913,Directed,108389,,,1
1596,1916,Directed,108390,,,1
1596,1918,Directed,108391,,,1
1596,1926,Directed,108392,,,1
1596,1931,Directed,108393,,,1
1596,1932,Directed,108394,,,1
1596,1935,Directed,108395,,,1
1596,1939,Directed,108396,,,1
1596,1941,Directed,108397,,,1
1597,1603,Directed,108398,,,1
1597,1604,Directed,108399,,,1
1597,1607,Directed,108400,,,1
1597,1620,Directed,108401,,,1
1597,1636,Directed,108402,,,1
1597,1646,Directed,108403,,,1
1597,1651,Directed,108404,,,1
1597,1652,Directed,108405,,,1
1597,1654,Directed,108406,,,1
1597,1657,Directed,108407,,,1
1597,1659,Directed,108408,,,1
1597,1674,Directed,108409,,,1
1597,1678,Directed,108410,,,1
1597,1679,Directed,108411,,,1
1597,1689,Directed,108412,,,1
1597,1691,Directed,108413,,,1
1597,1692,Directed,108414,,,1
1597,1693,Directed,108415,,,1
1597,1698,Directed,108416,,,1
1597,1700,Directed,108417,,,1
1597,1706,Directed,108418,,,1
1597,1709,Directed,108419,,,1
1597,1710,Directed,108420,,,1
1597,1718,Directed,108421,,,1
1597,1720,Directed,108422,,,1
1597,1730,Directed,108423,,,1
1597,1732,Directed,108424,,,1
1597,1744,Directed,108425,,,1
1597,1750,Directed,108426,,,1
1597,1754,Directed,108427,,,1
1597,1760,Directed,108428,,,1
1597,1766,Directed,108429,,,1
1597,1771,Directed,108430,,,1
1597,1774,Directed,108431,,,1
1597,1777,Directed,108432,,,1
1597,1781,Directed,108433,,,1
1597,1783,Directed,108434,,,1
1597,1788,Directed,108435,,,1
