Source,Target,Type,Id,Label,timeset,Weight
1227,1542,Directed,92438,,,1
1227,1543,Directed,92439,,,1
1227,1545,Directed,92440,,,1
1227,1546,Directed,92441,,,1
1228,1230,Directed,92442,,,1
1228,1236,Directed,92443,,,1
1228,1242,Directed,92444,,,1
1228,1248,Directed,92445,,,1
1228,1251,Directed,92446,,,1
1228,1252,Directed,92447,,,1
1228,1253,Directed,92448,,,1
1228,1258,Directed,92449,,,1
1228,1263,Directed,92450,,,1
1228,1269,Directed,92451,,,1
1228,1270,Directed,92452,,,1
1228,1272,Directed,92453,,,1
1228,1276,Directed,92454,,,1
1228,1288,Directed,92455,,,1
1228,1292,Directed,92456,,,1
1228,1293,Directed,92457,,,1
1228,1298,Directed,92458,,,1
1228,1300,Directed,92459,,,1
1228,1301,Directed,92460,,,1
1228,1302,Directed,92461,,,1
1228,1306,Directed,92462,,,1
1228,1307,Directed,92463,,,1
1228,1310,Directed,92464,,,1
1228,1311,Directed,92465,,,1
1228,1316,Directed,92466,,,1
1228,1323,Directed,92467,,,1
1228,1325,Directed,92468,,,1
1228,1326,Directed,92469,,,1
1228,1329,Directed,92470,,,1
1228,1330,Directed,92471,,,1
1228,1332,Directed,92472,,,1
1228,1338,Directed,92473,,,1
1228,1340,Directed,92474,,,1
1228,1356,Directed,92475,,,1
1228,1361,Directed,92476,,,1
1228,1366,Directed,92477,,,1
1228,1373,Directed,92478,,,1
1228,1377,Directed,92479,,,1
1228,1378,Directed,92480,,,1
1228,1390,Directed,92481,,,1
1228,1394,Directed,92482,,,1
1228,1398,Directed,92483,,,1
1228,1403,Directed,92484,,,1
1228,1407,Directed,92485,,,1
1228,1413,Directed,92486,,,1
1228,1415,Directed,92487,,,1
1228,1418,Directed,92488,,,1
1228,1421,Directed,92489,,,1
1228,1422,Directed,92490,,,1
1228,1423,Directed,92491,,,1
1228,1427,Directed,92492,,,1
1228,1433,Directed,92493,,,1
1228,1446,Directed,92494,,,1
1228,1447,Directed,92495,,,1
1228,1448,Directed,92496,,,1
1228,1454,Directed,92497,,,1
1228,1458,Directed,92498,,,1
1228,1462,Directed,92499,,,1
1228,1465,Directed,92500,,,1
1228,1468,Directed,92501,,,1
1228,1471,Directed,92502,,,1
1228,1473,Directed,92503,,,1
1228,1476,Directed,92504,,,1
1228,1479,Directed,92505,,,1
1228,1482,Directed,92506,,,1
1228,1484,Directed,92507,,,1
1228,1487,Directed,92508,,,1
1228,1493,Directed,92509,,,1
1228,1502,Directed,92510,,,1
1228,1503,Directed,92511,,,1
1228,1505,Directed,92512,,,1
1228,1511,Directed,92513,,,1
1228,1516,Directed,92514,,,1
1228,1519,Directed,92515,,,1
1228,1521,Directed,92516,,,1
1228,1523,Directed,92517,,,1
1228,1524,Directed,92518,,,1
1228,1525,Directed,92519,,,1
1228,1528,Directed,92520,,,1
1228,1535,Directed,92521,,,1
1228,1547,Directed,92522,,,1
1228,1551,Directed,92523,,,1
1229,1233,Directed,92524,,,1
1229,1242,Directed,92525,,,1
1229,1245,Directed,92526,,,1
1229,1246,Directed,92527,,,1
1229,1247,Directed,92528,,,1
1229,1252,Directed,92529,,,1
1229,1254,Directed,92530,,,1
1229,1260,Directed,92531,,,1
1229,1266,Directed,92532,,,1
1229,1273,Directed,92533,,,1
1229,1276,Directed,92534,,,1
1229,1278,Directed,92535,,,1
1229,1281,Directed,92536,,,1
1229,1282,Directed,92537,,,1
1229,1283,Directed,92538,,,1
1229,1286,Directed,92539,,,1
1229,1287,Directed,92540,,,1
1229,1296,Directed,92541,,,1
1229,1297,Directed,92542,,,1
1229,1302,Directed,92543,,,1
1229,1304,Directed,92544,,,1
1229,1305,Directed,92545,,,1
1229,1307,Directed,92546,,,1
1229,1319,Directed,92547,,,1
1229,1322,Directed,92548,,,1
1229,1325,Directed,92549,,,1
1229,1331,Directed,92550,,,1
1229,1342,Directed,92551,,,1
1229,1354,Directed,92552,,,1
1229,1358,Directed,92553,,,1
1229,1360,Directed,92554,,,1
1229,1362,Directed,92555,,,1
1229,1364,Directed,92556,,,1
1229,1368,Directed,92557,,,1
1229,1377,Directed,92558,,,1
1229,1381,Directed,92559,,,1
1229,1383,Directed,92560,,,1
1229,1392,Directed,92561,,,1
1229,1394,Directed,92562,,,1
1229,1398,Directed,92563,,,1
1229,1399,Directed,92564,,,1
1229,1415,Directed,92565,,,1
1229,1416,Directed,92566,,,1
1229,1419,Directed,92567,,,1
1229,1421,Directed,92568,,,1
1229,1422,Directed,92569,,,1
1229,1423,Directed,92570,,,1
1229,1429,Directed,92571,,,1
1229,1436,Directed,92572,,,1
1229,1446,Directed,92573,,,1
1229,1448,Directed,92574,,,1
1229,1452,Directed,92575,,,1
1229,1454,Directed,92576,,,1
1229,1455,Directed,92577,,,1
1229,1462,Directed,92578,,,1
1229,1467,Directed,92579,,,1
1229,1468,Directed,92580,,,1
1229,1472,Directed,92581,,,1
1229,1478,Directed,92582,,,1
1229,1486,Directed,92583,,,1
1229,1488,Directed,92584,,,1
1229,1490,Directed,92585,,,1
1229,1506,Directed,92586,,,1
1229,1511,Directed,92587,,,1
1229,1512,Directed,92588,,,1
1229,1513,Directed,92589,,,1
1229,1516,Directed,92590,,,1
1229,1518,Directed,92591,,,1
1229,1528,Directed,92592,,,1
1229,1530,Directed,92593,,,1
1229,1542,Directed,92594,,,1
1229,1552,Directed,92595,,,1
1229,1553,Directed,92596,,,1
1229,1555,Directed,92597,,,1
1230,1232,Directed,92598,,,1
1230,1244,Directed,92599,,,1
1230,1245,Directed,92600,,,1
1230,1249,Directed,92601,,,1
1230,1251,Directed,92602,,,1
1230,1258,Directed,92603,,,1
1230,1262,Directed,92604,,,1
1230,1264,Directed,92605,,,1
1230,1266,Directed,92606,,,1
1230,1273,Directed,92607,,,1
1230,1279,Directed,92608,,,1
1230,1284,Directed,92609,,,1
1230,1285,Directed,92610,,,1
1230,1287,Directed,92611,,,1
1230,1296,Directed,92612,,,1
1230,1298,Directed,92613,,,1
1230,1301,Directed,92614,,,1
1230,1304,Directed,92615,,,1
1230,1307,Directed,92616,,,1
1230,1309,Directed,92617,,,1
1230,1315,Directed,92618,,,1
1230,1319,Directed,92619,,,1
1230,1326,Directed,92620,,,1
1230,1335,Directed,92621,,,1
1230,1336,Directed,92622,,,1
1230,1338,Directed,92623,,,1
1230,1339,Directed,92624,,,1
1230,1345,Directed,92625,,,1
1230,1346,Directed,92626,,,1
1230,1349,Directed,92627,,,1
1230,1351,Directed,92628,,,1
1230,1352,Directed,92629,,,1
1230,1358,Directed,92630,,,1
1230,1359,Directed,92631,,,1
1230,1363,Directed,92632,,,1
1230,1368,Directed,92633,,,1
1230,1372,Directed,92634,,,1
1230,1373,Directed,92635,,,1
1230,1386,Directed,92636,,,1
1230,1389,Directed,92637,,,1
1230,1390,Directed,92638,,,1
1230,1396,Directed,92639,,,1
1230,1403,Directed,92640,,,1
1230,1406,Directed,92641,,,1
1230,1407,Directed,92642,,,1
1230,1409,Directed,92643,,,1
1230,1413,Directed,92644,,,1
1230,1415,Directed,92645,,,1
1230,1418,Directed,92646,,,1
1230,1419,Directed,92647,,,1
1230,1422,Directed,92648,,,1
1230,1426,Directed,92649,,,1
1230,1427,Directed,92650,,,1
1230,1431,Directed,92651,,,1
1230,1432,Directed,92652,,,1
1230,1435,Directed,92653,,,1
1230,1446,Directed,92654,,,1
1230,1447,Directed,92655,,,1
1230,1449,Directed,92656,,,1
1230,1451,Directed,92657,,,1
1230,1456,Directed,92658,,,1
1230,1459,Directed,92659,,,1
1230,1462,Directed,92660,,,1
1230,1470,Directed,92661,,,1
1230,1472,Directed,92662,,,1
1230,1475,Directed,92663,,,1
1230,1481,Directed,92664,,,1
1230,1485,Directed,92665,,,1
1230,1495,Directed,92666,,,1
1230,1496,Directed,92667,,,1
1230,1497,Directed,92668,,,1
1230,1498,Directed,92669,,,1
1230,1500,Directed,92670,,,1
1230,1503,Directed,92671,,,1
1230,1504,Directed,92672,,,1
1230,1507,Directed,92673,,,1
1230,1508,Directed,92674,,,1
1230,1511,Directed,92675,,,1
1230,1515,Directed,92676,,,1
1230,1518,Directed,92677,,,1
1230,1522,Directed,92678,,,1
1230,1524,Directed,92679,,,1
1230,1528,Directed,92680,,,1
1230,1530,Directed,92681,,,1
1230,1536,Directed,92682,,,1
1230,1545,Directed,92683,,,1
1230,1546,Directed,92684,,,1
1230,1548,Directed,92685,,,1
1230,1551,Directed,92686,,,1
1231,1233,Directed,92687,,,1
1231,1236,Directed,92688,,,1
1231,1247,Directed,92689,,,1
1231,1248,Directed,92690,,,1
1231,1253,Directed,92691,,,1
1231,1258,Directed,92692,,,1
1231,1262,Directed,92693,,,1
1231,1263,Directed,92694,,,1
1231,1265,Directed,92695,,,1
1231,1270,Directed,92696,,,1
1231,1283,Directed,92697,,,1
1231,1287,Directed,92698,,,1
1231,1293,Directed,92699,,,1
1231,1294,Directed,92700,,,1
1231,1304,Directed,92701,,,1
1231,1312,Directed,92702,,,1
1231,1314,Directed,92703,,,1
1231,1315,Directed,92704,,,1
1231,1319,Directed,92705,,,1
1231,1320,Directed,92706,,,1
1231,1325,Directed,92707,,,1
1231,1326,Directed,92708,,,1
1231,1328,Directed,92709,,,1
1231,1333,Directed,92710,,,1
1231,1336,Directed,92711,,,1
1231,1337,Directed,92712,,,1
1231,1345,Directed,92713,,,1
1231,1348,Directed,92714,,,1
1231,1351,Directed,92715,,,1
1231,1354,Directed,92716,,,1
1231,1363,Directed,92717,,,1
1231,1367,Directed,92718,,,1
1231,1370,Directed,92719,,,1
1231,1372,Directed,92720,,,1
1231,1381,Directed,92721,,,1
1231,1382,Directed,92722,,,1
1231,1384,Directed,92723,,,1
1231,1386,Directed,92724,,,1
1231,1390,Directed,92725,,,1
1231,1391,Directed,92726,,,1
1231,1398,Directed,92727,,,1
1231,1399,Directed,92728,,,1
1231,1400,Directed,92729,,,1
1231,1403,Directed,92730,,,1
1231,1405,Directed,92731,,,1
1231,1407,Directed,92732,,,1
1231,1411,Directed,92733,,,1
1231,1414,Directed,92734,,,1
1231,1415,Directed,92735,,,1
1231,1416,Directed,92736,,,1
1231,1419,Directed,92737,,,1
1231,1420,Directed,92738,,,1
1231,1422,Directed,92739,,,1
1231,1424,Directed,92740,,,1
1231,1432,Directed,92741,,,1
1231,1443,Directed,92742,,,1
1231,1450,Directed,92743,,,1
1231,1456,Directed,92744,,,1
1231,1460,Directed,92745,,,1
1231,1465,Directed,92746,,,1
1231,1466,Directed,92747,,,1
1231,1467,Directed,92748,,,1
1231,1468,Directed,92749,,,1
1231,1471,Directed,92750,,,1
1231,1482,Directed,92751,,,1
1231,1484,Directed,92752,,,1
1231,1492,Directed,92753,,,1
1231,1494,Directed,92754,,,1
1231,1500,Directed,92755,,,1
1231,1502,Directed,92756,,,1
1231,1509,Directed,92757,,,1
1231,1510,Directed,92758,,,1
1231,1513,Directed,92759,,,1
1231,1514,Directed,92760,,,1
1231,1521,Directed,92761,,,1
1231,1525,Directed,92762,,,1
1231,1532,Directed,92763,,,1
1231,1543,Directed,92764,,,1
1231,1546,Directed,92765,,,1
1231,1553,Directed,92766,,,1
1231,1555,Directed,92767,,,1
1232,1234,Directed,92768,,,1
1232,1245,Directed,92769,,,1
1232,1249,Directed,92770,,,1
1232,1250,Directed,92771,,,1
1232,1256,Directed,92772,,,1
1232,1258,Directed,92773,,,1
1232,1261,Directed,92774,,,1
1232,1265,Directed,92775,,,1
1232,1271,Directed,92776,,,1
1232,1282,Directed,92777,,,1
1232,1283,Directed,92778,,,1
1232,1286,Directed,92779,,,1
1232,1293,Directed,92780,,,1
1232,1295,Directed,92781,,,1
1232,1299,Directed,92782,,,1
1232,1307,Directed,92783,,,1
1232,1309,Directed,92784,,,1
1232,1312,Directed,92785,,,1
1232,1329,Directed,92786,,,1
1232,1334,Directed,92787,,,1
1232,1336,Directed,92788,,,1
1232,1338,Directed,92789,,,1
1232,1345,Directed,92790,,,1
1232,1350,Directed,92791,,,1
1232,1353,Directed,92792,,,1
1232,1361,Directed,92793,,,1
1232,1362,Directed,92794,,,1
1232,1379,Directed,92795,,,1
1232,1382,Directed,92796,,,1
1232,1393,Directed,92797,,,1
1232,1399,Directed,92798,,,1
1232,1401,Directed,92799,,,1
1232,1404,Directed,92800,,,1
1232,1406,Directed,92801,,,1
1232,1411,Directed,92802,,,1
1232,1413,Directed,92803,,,1
1232,1421,Directed,92804,,,1
1232,1427,Directed,92805,,,1
1232,1430,Directed,92806,,,1
1232,1431,Directed,92807,,,1
1232,1435,Directed,92808,,,1
1232,1447,Directed,92809,,,1
1232,1453,Directed,92810,,,1
1232,1456,Directed,92811,,,1
1232,1457,Directed,92812,,,1
1232,1464,Directed,92813,,,1
1232,1466,Directed,92814,,,1
1232,1469,Directed,92815,,,1
1232,1472,Directed,92816,,,1
1232,1474,Directed,92817,,,1
1232,1475,Directed,92818,,,1
1232,1477,Directed,92819,,,1
1232,1482,Directed,92820,,,1
1232,1483,Directed,92821,,,1
1232,1484,Directed,92822,,,1
1232,1495,Directed,92823,,,1
1232,1499,Directed,92824,,,1
1232,1504,Directed,92825,,,1
1232,1511,Directed,92826,,,1
1232,1512,Directed,92827,,,1
1232,1516,Directed,92828,,,1
1232,1517,Directed,92829,,,1
1232,1524,Directed,92830,,,1
1232,1531,Directed,92831,,,1
1232,1534,Directed,92832,,,1
1232,1540,Directed,92833,,,1
1232,1543,Directed,92834,,,1
1232,1554,Directed,92835,,,1
1233,1235,Directed,92836,,,1
1233,1239,Directed,92837,,,1
1233,1242,Directed,92838,,,1
1233,1257,Directed,92839,,,1
1233,1265,Directed,92840,,,1
1233,1275,Directed,92841,,,1
1233,1280,Directed,92842,,,1
1233,1286,Directed,92843,,,1
1233,1288,Directed,92844,,,1
1233,1292,Directed,92845,,,1
1233,1295,Directed,92846,,,1
1233,1301,Directed,92847,,,1
1233,1302,Directed,92848,,,1
1233,1308,Directed,92849,,,1
1233,1313,Directed,92850,,,1
1233,1321,Directed,92851,,,1
1233,1328,Directed,92852,,,1
1233,1337,Directed,92853,,,1
1233,1340,Directed,92854,,,1
1233,1343,Directed,92855,,,1
1233,1345,Directed,92856,,,1
1233,1352,Directed,92857,,,1
1233,1354,Directed,92858,,,1
1233,1368,Directed,92859,,,1
1233,1369,Directed,92860,,,1
1233,1374,Directed,92861,,,1
1233,1377,Directed,92862,,,1
1233,1387,Directed,92863,,,1
1233,1390,Directed,92864,,,1
1233,1394,Directed,92865,,,1
1233,1395,Directed,92866,,,1
1233,1400,Directed,92867,,,1
1233,1406,Directed,92868,,,1
1233,1411,Directed,92869,,,1
1233,1413,Directed,92870,,,1
1233,1414,Directed,92871,,,1
1233,1416,Directed,92872,,,1
1233,1421,Directed,92873,,,1
1233,1429,Directed,92874,,,1
1233,1432,Directed,92875,,,1
1233,1433,Directed,92876,,,1
1233,1440,Directed,92877,,,1
1233,1444,Directed,92878,,,1
1233,1458,Directed,92879,,,1
1233,1467,Directed,92880,,,1
1233,1475,Directed,92881,,,1
1233,1484,Directed,92882,,,1
1233,1487,Directed,92883,,,1
1233,1493,Directed,92884,,,1
1233,1496,Directed,92885,,,1
1233,1497,Directed,92886,,,1
1233,1505,Directed,92887,,,1
1233,1508,Directed,92888,,,1
1233,1517,Directed,92889,,,1
1233,1519,Directed,92890,,,1
1233,1521,Directed,92891,,,1
1233,1524,Directed,92892,,,1
1233,1529,Directed,92893,,,1
1233,1531,Directed,92894,,,1
1233,1535,Directed,92895,,,1
1233,1538,Directed,92896,,,1
1233,1542,Directed,92897,,,1
1233,1543,Directed,92898,,,1
1233,1544,Directed,92899,,,1
1233,1545,Directed,92900,,,1
1233,1547,Directed,92901,,,1
1233,1549,Directed,92902,,,1
1233,1551,Directed,92903,,,1
1234,1235,Directed,92904,,,1
1234,1246,Directed,92905,,,1
1234,1251,Directed,92906,,,1
1234,1257,Directed,92907,,,1
1234,1263,Directed,92908,,,1
1234,1266,Directed,92909,,,1
1234,1273,Directed,92910,,,1
1234,1280,Directed,92911,,,1
1234,1284,Directed,92912,,,1
1234,1291,Directed,92913,,,1
1234,1295,Directed,92914,,,1
1234,1303,Directed,92915,,,1
1234,1309,Directed,92916,,,1
1234,1318,Directed,92917,,,1
1234,1323,Directed,92918,,,1
1234,1333,Directed,92919,,,1
1234,1341,Directed,92920,,,1
1234,1349,Directed,92921,,,1
1234,1351,Directed,92922,,,1
1234,1363,Directed,92923,,,1
1234,1371,Directed,92924,,,1
1234,1374,Directed,92925,,,1
1234,1378,Directed,92926,,,1
1234,1388,Directed,92927,,,1
1234,1395,Directed,92928,,,1
1234,1396,Directed,92929,,,1
1234,1411,Directed,92930,,,1
1234,1415,Directed,92931,,,1
1234,1423,Directed,92932,,,1
1234,1426,Directed,92933,,,1
1234,1427,Directed,92934,,,1
1234,1432,Directed,92935,,,1
1234,1447,Directed,92936,,,1
1234,1452,Directed,92937,,,1
1234,1453,Directed,92938,,,1
1234,1455,Directed,92939,,,1
1234,1456,Directed,92940,,,1
1234,1458,Directed,92941,,,1
1234,1459,Directed,92942,,,1
1234,1460,Directed,92943,,,1
1234,1479,Directed,92944,,,1
1234,1484,Directed,92945,,,1
1234,1485,Directed,92946,,,1
1234,1486,Directed,92947,,,1
1234,1493,Directed,92948,,,1
1234,1494,Directed,92949,,,1
1234,1496,Directed,92950,,,1
1234,1498,Directed,92951,,,1
1234,1502,Directed,92952,,,1
1234,1505,Directed,92953,,,1
1234,1507,Directed,92954,,,1
1234,1510,Directed,92955,,,1
1234,1514,Directed,92956,,,1
1234,1516,Directed,92957,,,1
1234,1528,Directed,92958,,,1
1234,1529,Directed,92959,,,1
1234,1530,Directed,92960,,,1
1234,1531,Directed,92961,,,1
1234,1534,Directed,92962,,,1
1234,1535,Directed,92963,,,1
1234,1548,Directed,92964,,,1
1234,1549,Directed,92965,,,1
1234,1550,Directed,92966,,,1
1234,1554,Directed,92967,,,1
1235,1236,Directed,92968,,,1
1235,1243,Directed,92969,,,1
1235,1246,Directed,92970,,,1
1235,1252,Directed,92971,,,1
1235,1259,Directed,92972,,,1
1235,1275,Directed,92973,,,1
1235,1286,Directed,92974,,,1
1235,1290,Directed,92975,,,1
1235,1295,Directed,92976,,,1
1235,1300,Directed,92977,,,1
1235,1302,Directed,92978,,,1
1235,1304,Directed,92979,,,1
1235,1311,Directed,92980,,,1
1235,1312,Directed,92981,,,1
1235,1323,Directed,92982,,,1
1235,1324,Directed,92983,,,1
1235,1326,Directed,92984,,,1
1235,1327,Directed,92985,,,1
1235,1337,Directed,92986,,,1
1235,1339,Directed,92987,,,1
1235,1357,Directed,92988,,,1
1235,1359,Directed,92989,,,1
1235,1368,Directed,92990,,,1
1235,1377,Directed,92991,,,1
1235,1378,Directed,92992,,,1
1235,1383,Directed,92993,,,1
1235,1385,Directed,92994,,,1
1235,1386,Directed,92995,,,1
1235,1388,Directed,92996,,,1
1235,1389,Directed,92997,,,1
1235,1398,Directed,92998,,,1
1235,1401,Directed,92999,,,1
1235,1402,Directed,93000,,,1
1235,1407,Directed,93001,,,1
1235,1408,Directed,93002,,,1
1235,1410,Directed,93003,,,1
1235,1411,Directed,93004,,,1
1235,1413,Directed,93005,,,1
1235,1416,Directed,93006,,,1
1235,1422,Directed,93007,,,1
1235,1431,Directed,93008,,,1
1235,1432,Directed,93009,,,1
1235,1433,Directed,93010,,,1
1235,1438,Directed,93011,,,1
1235,1440,Directed,93012,,,1
1235,1443,Directed,93013,,,1
1235,1448,Directed,93014,,,1
1235,1452,Directed,93015,,,1
1235,1453,Directed,93016,,,1
1235,1456,Directed,93017,,,1
1235,1464,Directed,93018,,,1
1235,1467,Directed,93019,,,1
1235,1470,Directed,93020,,,1
1235,1477,Directed,93021,,,1
1235,1485,Directed,93022,,,1
1235,1486,Directed,93023,,,1
1235,1487,Directed,93024,,,1
1235,1492,Directed,93025,,,1
1235,1493,Directed,93026,,,1
1235,1494,Directed,93027,,,1
1235,1497,Directed,93028,,,1
1235,1498,Directed,93029,,,1
1235,1500,Directed,93030,,,1
1235,1502,Directed,93031,,,1
1235,1503,Directed,93032,,,1
1235,1507,Directed,93033,,,1
1235,1515,Directed,93034,,,1
1235,1527,Directed,93035,,,1
1235,1535,Directed,93036,,,1
1235,1540,Directed,93037,,,1
1235,1544,Directed,93038,,,1
1235,1545,Directed,93039,,,1
1235,1546,Directed,93040,,,1
1236,1241,Directed,93041,,,1
1236,1244,Directed,93042,,,1
1236,1250,Directed,93043,,,1
1236,1261,Directed,93044,,,1
1236,1263,Directed,93045,,,1
1236,1284,Directed,93046,,,1
1236,1289,Directed,93047,,,1
1236,1294,Directed,93048,,,1
1236,1296,Directed,93049,,,1
1236,1298,Directed,93050,,,1
1236,1302,Directed,93051,,,1
1236,1307,Directed,93052,,,1
1236,1313,Directed,93053,,,1
1236,1325,Directed,93054,,,1
1236,1326,Directed,93055,,,1
1236,1327,Directed,93056,,,1
1236,1338,Directed,93057,,,1
1236,1340,Directed,93058,,,1
1236,1348,Directed,93059,,,1
1236,1350,Directed,93060,,,1
1236,1353,Directed,93061,,,1
1236,1354,Directed,93062,,,1
1236,1355,Directed,93063,,,1
1236,1372,Directed,93064,,,1
1236,1377,Directed,93065,,,1
1236,1379,Directed,93066,,,1
1236,1382,Directed,93067,,,1
1236,1383,Directed,93068,,,1
1236,1392,Directed,93069,,,1
1236,1393,Directed,93070,,,1
1236,1395,Directed,93071,,,1
1236,1400,Directed,93072,,,1
1236,1401,Directed,93073,,,1
1236,1403,Directed,93074,,,1
1236,1407,Directed,93075,,,1
1236,1415,Directed,93076,,,1
1236,1420,Directed,93077,,,1
1236,1421,Directed,93078,,,1
1236,1423,Directed,93079,,,1
1236,1428,Directed,93080,,,1
1236,1432,Directed,93081,,,1
1236,1437,Directed,93082,,,1
1236,1443,Directed,93083,,,1
1236,1445,Directed,93084,,,1
1236,1450,Directed,93085,,,1
1236,1453,Directed,93086,,,1
1236,1462,Directed,93087,,,1
1236,1464,Directed,93088,,,1
1236,1465,Directed,93089,,,1
1236,1475,Directed,93090,,,1
1236,1487,Directed,93091,,,1
1236,1491,Directed,93092,,,1
1236,1493,Directed,93093,,,1
1236,1494,Directed,93094,,,1
1236,1496,Directed,93095,,,1
1236,1502,Directed,93096,,,1
1236,1509,Directed,93097,,,1
1236,1514,Directed,93098,,,1
1236,1515,Directed,93099,,,1
1236,1521,Directed,93100,,,1
1236,1522,Directed,93101,,,1
1236,1526,Directed,93102,,,1
1236,1528,Directed,93103,,,1
1236,1529,Directed,93104,,,1
1236,1531,Directed,93105,,,1
1236,1539,Directed,93106,,,1
1236,1547,Directed,93107,,,1
1236,1555,Directed,93108,,,1
1237,1241,Directed,93109,,,1
1237,1248,Directed,93110,,,1
1237,1254,Directed,93111,,,1
1237,1255,Directed,93112,,,1
1237,1257,Directed,93113,,,1
1237,1275,Directed,93114,,,1
1237,1277,Directed,93115,,,1
1237,1282,Directed,93116,,,1
1237,1296,Directed,93117,,,1
1237,1299,Directed,93118,,,1
1237,1300,Directed,93119,,,1
1237,1305,Directed,93120,,,1
1237,1306,Directed,93121,,,1
1237,1310,Directed,93122,,,1
1237,1311,Directed,93123,,,1
1237,1312,Directed,93124,,,1
1237,1313,Directed,93125,,,1
1237,1316,Directed,93126,,,1
1237,1326,Directed,93127,,,1
1237,1327,Directed,93128,,,1
1237,1330,Directed,93129,,,1
1237,1332,Directed,93130,,,1
1237,1337,Directed,93131,,,1
1237,1339,Directed,93132,,,1
1237,1340,Directed,93133,,,1
1237,1343,Directed,93134,,,1
1237,1345,Directed,93135,,,1
1237,1350,Directed,93136,,,1
1237,1354,Directed,93137,,,1
1237,1355,Directed,93138,,,1
1237,1378,Directed,93139,,,1
1237,1380,Directed,93140,,,1
1237,1396,Directed,93141,,,1
1237,1401,Directed,93142,,,1
1237,1403,Directed,93143,,,1
1237,1411,Directed,93144,,,1
1237,1413,Directed,93145,,,1
1237,1414,Directed,93146,,,1
1237,1422,Directed,93147,,,1
1237,1424,Directed,93148,,,1
1237,1425,Directed,93149,,,1
1237,1426,Directed,93150,,,1
1237,1432,Directed,93151,,,1
1237,1435,Directed,93152,,,1
1237,1438,Directed,93153,,,1
1237,1439,Directed,93154,,,1
1237,1445,Directed,93155,,,1
1237,1446,Directed,93156,,,1
1237,1448,Directed,93157,,,1
1237,1450,Directed,93158,,,1
1237,1452,Directed,93159,,,1
1237,1453,Directed,93160,,,1
1237,1454,Directed,93161,,,1
1237,1458,Directed,93162,,,1
1237,1463,Directed,93163,,,1
1237,1465,Directed,93164,,,1
1237,1472,Directed,93165,,,1
1237,1474,Directed,93166,,,1
1237,1484,Directed,93167,,,1
1237,1485,Directed,93168,,,1
1237,1487,Directed,93169,,,1
1237,1488,Directed,93170,,,1
1237,1490,Directed,93171,,,1
1237,1492,Directed,93172,,,1
1237,1495,Directed,93173,,,1
1237,1501,Directed,93174,,,1
1237,1511,Directed,93175,,,1
1237,1524,Directed,93176,,,1
1237,1525,Directed,93177,,,1
1237,1527,Directed,93178,,,1
1237,1532,Directed,93179,,,1
1237,1534,Directed,93180,,,1
1237,1535,Directed,93181,,,1
1237,1539,Directed,93182,,,1
1237,1540,Directed,93183,,,1
1237,1541,Directed,93184,,,1
1237,1542,Directed,93185,,,1
1237,1550,Directed,93186,,,1
1238,1248,Directed,93187,,,1
1238,1253,Directed,93188,,,1
1238,1254,Directed,93189,,,1
1238,1261,Directed,93190,,,1
1238,1262,Directed,93191,,,1
1238,1265,Directed,93192,,,1
1238,1266,Directed,93193,,,1
1238,1271,Directed,93194,,,1
1238,1275,Directed,93195,,,1
1238,1278,Directed,93196,,,1
1238,1284,Directed,93197,,,1
1238,1293,Directed,93198,,,1
1238,1295,Directed,93199,,,1
1238,1296,Directed,93200,,,1
1238,1302,Directed,93201,,,1
1238,1304,Directed,93202,,,1
1238,1318,Directed,93203,,,1
1238,1321,Directed,93204,,,1
1238,1322,Directed,93205,,,1
1238,1324,Directed,93206,,,1
1238,1326,Directed,93207,,,1
1238,1328,Directed,93208,,,1
1238,1337,Directed,93209,,,1
1238,1343,Directed,93210,,,1
1238,1346,Directed,93211,,,1
1238,1347,Directed,93212,,,1
1238,1348,Directed,93213,,,1
1238,1349,Directed,93214,,,1
1238,1356,Directed,93215,,,1
1238,1362,Directed,93216,,,1
1238,1365,Directed,93217,,,1
1238,1367,Directed,93218,,,1
1238,1371,Directed,93219,,,1
1238,1380,Directed,93220,,,1
1238,1381,Directed,93221,,,1
1238,1383,Directed,93222,,,1
1238,1389,Directed,93223,,,1
1238,1391,Directed,93224,,,1
1238,1401,Directed,93225,,,1
1238,1402,Directed,93226,,,1
1238,1405,Directed,93227,,,1
1238,1406,Directed,93228,,,1
1238,1421,Directed,93229,,,1
1238,1440,Directed,93230,,,1
1238,1442,Directed,93231,,,1
1238,1446,Directed,93232,,,1
1238,1452,Directed,93233,,,1
1238,1455,Directed,93234,,,1
1238,1456,Directed,93235,,,1
1238,1457,Directed,93236,,,1
1238,1459,Directed,93237,,,1
1238,1466,Directed,93238,,,1
1238,1477,Directed,93239,,,1
1238,1478,Directed,93240,,,1
1238,1483,Directed,93241,,,1
1238,1487,Directed,93242,,,1
1238,1488,Directed,93243,,,1
1238,1494,Directed,93244,,,1
1238,1498,Directed,93245,,,1
1238,1504,Directed,93246,,,1
1238,1505,Directed,93247,,,1
1238,1506,Directed,93248,,,1
1238,1509,Directed,93249,,,1
1238,1516,Directed,93250,,,1
1238,1520,Directed,93251,,,1
1238,1522,Directed,93252,,,1
1238,1524,Directed,93253,,,1
1238,1530,Directed,93254,,,1
1238,1536,Directed,93255,,,1
1238,1537,Directed,93256,,,1
1238,1542,Directed,93257,,,1
1238,1546,Directed,93258,,,1
1238,1548,Directed,93259,,,1
